0.49201256,0.89657307,0.058451235,0.72259855,0.96131045,0.22961581,0.6466516,0.36540294,0.4237501,0.6540958,0.14548558,0.89954865,0.22675008,0.46226186,0.9660566,0.14005709,0.5175036,0.24644428,0.070259094,0.009769261,0.66872734,0.12595332,0.9762379,0.20764571,0.35005045,0.9096692,0.033440173,0.3540792,0.02530849,0.3310426,0.5198612,0.5504903,0.3252583,0.7424459,0.972534,0.35638624,0.2870856,0.5942298,0.56941193,0.9633961,0.45225722,0.8980466,0.15080434,0.13855219,0.120101154,0.07148719,0.99365175,0.044578135,0.20647717,0.18765473,0.73173285,0.2075541,0.92584914,0.5740077,0.121255994,0.005665362,0.29400545,0.7504735,0.4220466,0.77066886,0.30232686,0.7164457,0.38338268,0.18413639,0.12307018,0.07034361,0.80682284,0.6103257,0.27565086,0.003339231,0.6692135,0.43782836,0.8000599,0.40293586,0.6841118,0.92114484,0.9386593,0.60556024,0.5860197,0.08909583,0.7490105,0.4700405,0.89099485,0.6664833,0.19047785,0.14509052,0.25113708,0.17813158,0.2361657,0.40211016,0.651882,0.21179265,0.37002206,0.6122652,0.34239978,0.23607177,0.04665506,0.99742496,0.66675097,0.16665423,0.07295054,0.910088,0.47795463,0.67317706,0.3354842,0.9882521,0.99157387,0.7948548,0.59989536,0.51799446,0.3408442,0.48205024,0.762431,0.13890392,0.50760317,0.51501024,0.2122351,0.4615376,0.19336432,0.9594607,0.89053726,0.06874508,0.44272816,0.4807424,0.63924104,0.8877535,0.7320817,0.719034
0.9525231,0.20386183,0.8994193,0.09541345,0.8085794,0.33619243,0.3852204,0.23180532,0.50069064,0.9539135,0.8103882,0.8331716,0.58274823,0.34959978,0.24797642,0.79665345,0.54404175,0.046250224,0.058992803,0.47448325,0.3207308,0.33933032,0.31346083,0.9084968,0.48093635,0.109372616,0.9338103,0.658644,0.89966834,0.72275215,0.9561149,0.30728066,0.0076065063,0.096885145,0.38787198,0.5989319,0.340128,0.8369125,0.7903041,0.53111595,0.83791,0.3973403,0.31362212,0.074196815,0.08638078,0.62690103,0.63662666,0.83486307,0.70070225,0.62399936,0.10733479,0.7730212,0.87030095,0.3425203,0.01563418,0.2248013,0.37089622,0.19697332,0.052024484,0.8853232,0.07848185,0.48335338,0.5234215,0.5332478,0.40707064,0.7934262,0.80924475,0.2700413,0.9105771,0.4320317,0.10571593,0.9958374,0.061675727,0.51363873,0.49025112,0.59679556,0.3268922,0.12028891,0.3327561,0.6302494,0.29735392,0.32096833,0.9341563,0.9026615,0.9806363,0.0114197135,0.43314362,0.34518158,0.26176476,0.022264063,0.24742377,0.6301429,0.055535495,0.16800427,0.9574143,0.6745169,0.83148843,0.40290004,0.71139836,0.9208413,0.71453804,0.84586304,0.8733311,0.45630598,0.7067959,0.038486004,0.011906624,0.84865946,0.8098265,0.061803043,0.4666983,0.12795413,0.51283044,0.91456586,0.53037804,0.7051172,0.87566924,0.6544111,0.46315253,0.47953218,0.6772959,0.060515046,0.4642235,0.4092089,0.43834913,0.21000981,0.8403181,0.72793597
0.77149355,0.10916138,0.6153976,0.71415114,0.15267724,0.46185344,0.86672103,0.26987946,0.35357916,0.93042463,0.017326355,0.8377062,0.1253345,0.9194995,0.3796029,0.8193285,0.6165531,0.93770397,0.8123628,0.45909756,0.9303947,0.5498486,0.9313851,0.64269215,0.46518594,0.9528827,0.9804107,0.28804713,0.055808604,0.11769456,0.046272874,0.7860962,0.9791423,0.20897347,0.6833037,0.53965026,0.09743887,0.43692607,0.8034715,0.7312073,0.45240307,0.3855728,0.46542192,0.8130259,0.46290785,0.6534728,0.38505375,0.110583246,0.24689925,0.08325696,0.670429,0.16709614,0.3350637,0.47451591,0.20162022,0.52924967,0.54451877,0.73030835,0.60742307,0.4978314,0.6973682,0.66762906,0.51515716,0.853052,0.76558906,0.14056087,0.32276857,0.9638132,0.8694047,0.23509133,0.37729102,0.67621404,0.18770069,0.5956036,0.8709746,0.62990075,0.7723778,0.22713614,0.3748694,0.79139316,0.464836,0.5407609,0.652077,0.6858232,0.4670385,0.91269505,0.28770047,0.2764846,0.81286585,0.5179099,0.8757034,0.6478556,0.38106638,0.9648417,0.7224218,0.38941544,0.071098864,0.5355165,0.5158854,0.19110906,0.83046067,0.8962491,0.23982882,0.12530619,0.046612263,0.5762125,0.01523459,0.4701603,0.16984445,0.57513636,0.03596455,0.8362352,0.39804137,0.861799,0.5907552,0.33426607,0.5190138,0.115728974,0.056816995,0.69345987,0.14099985,0.43780327,0.6622277,0.61658156,0.71388453,0.807014,0.37549973,0.6696783
0.11054212,0.18246537,0.39803928,0.9190391,0.35463333,0.52741784,0.12672323,0.5536906,0.6125898,0.18643105,0.120583,0.96272993,0.35111433,0.030117452,0.3433252,0.44541985,0.5119461,0.8726802,0.4001872,0.11431575,0.5019761,0.8393538,0.014757574,0.17632502,0.65077925,0.6793393,0.2578643,0.7056696,0.50565594,0.6210861,0.47528362,0.4556312,0.33934903,0.12317181,0.77752024,0.28526378,0.5102506,0.68656707,0.17345488,0.61014974,0.6880246,0.78228074,0.85687923,0.5174739,0.27177435,0.40666425,0.10833949,0.14545196,0.06236732,0.67782384,0.73777837,0.9116714,0.37381816,0.22247028,0.5170808,0.040476024,0.69442004,0.48687774,0.583778,0.50160766,0.9253206,0.2722901,0.4651813,0.11774576,0.38979495,0.19073385,0.78610986,0.7248868,0.9469436,0.25185728,0.36015868,0.27017415,0.09389621,0.9190338,0.4997174,0.6771744,0.1852606,0.9626235,0.54725844,0.23312151,0.6440692,0.51313287,0.37666446,0.76208246,0.113756,0.7026434,0.19769293,0.20075864,0.115326226,0.15924329,0.71995354,0.53485405,0.88523734,0.068226695,0.55754566,0.26514632,0.5473432,0.9917086,0.5337875,0.96401995,0.8671078,0.32284904,0.974285,0.38832718,0.33326685,0.047988713,0.70632523,0.26666975,0.45983016,0.10724175,0.8722257,0.7306495,0.33046424,0.8969594,0.83610046,0.26716435,0.7363342,0.10807425,0.8750483,0.1568777,0.54030263,0.10894936,0.8921052,0.7690026,0.51908284,0.54057306,0.8005786,0.23852426
0.54997,0.46788466,0.4690702,0.09176332,0.27170473,0.5258263,0.38090926,0.3279429,0.2544546,0.8467291,0.7574566,0.7065904,0.3290028,0.04080236,0.54620725,0.7789343,0.8363087,0.47399634,0.3581069,0.6951991,0.6497045,0.2919019,0.36437285,0.97956353,0.5482223,0.37238693,0.8539683,0.7063876,0.24432069,0.09839356,0.0452286,0.54382825,0.66373336,0.95336443,0.7166553,0.3699777,0.37951016,0.39127153,0.50771594,0.67111284,0.23883843,0.0010372996,0.44425714,0.06078267,0.9381473,0.48224348,0.33600622,0.628814,0.48578566,0.16568458,0.2807654,0.24907404,0.24425232,0.7988618,0.3825171,0.8063756,0.7593843,0.17373216,0.109627545,0.64052,0.35971868,0.5072796,0.15022683,0.22944325,0.030309439,0.6754747,0.42654216,0.6579344,0.70455605,0.9279529,0.9714663,0.86777127,0.4138747,0.32357973,0.6800637,0.7015477,0.21695077,0.4849249,0.5807755,0.9277813,0.7220232,0.8381566,0.21841681,0.9805402,0.5850459,0.4044981,0.77993375,0.2368046,0.73488665,0.8717766,0.5213146,0.732694,0.95571667,0.5158696,0.3987859,0.15535945,0.05018294,0.05544132,0.39616072,0.44872624,0.23684174,0.36963654,0.9189785,0.62605643,0.27231544,0.855682,0.44629425,0.8418804,0.74788433,0.20130414,0.77513504,0.021710634,0.41609198,0.5726097,0.4879899,0.83170104,0.31502104,0.7949342,0.8119672,0.059201658,0.3479725,0.7678393,0.17275941,0.60415965,0.39859188,0.22472352,0.11498314,0.7425763
0.99361056,0.8659564,0.44138336,0.15022123,0.4234159,0.11496997,0.4548005,0.43331552,0.5037689,0.40680492,0.51956344,0.7743427,0.93745404,0.6416553,0.7862185,0.95555675,0.5971653,0.5716501,0.36535943,0.7689173,0.29361004,0.13018626,0.19840413,0.2935595,0.6485249,0.18637282,0.19473821,0.13113958,0.45350182,0.96715254,0.3685264,0.2672909,0.7818785,0.49860036,0.11924279,0.14506048,0.5733261,0.83473647,0.08107233,0.5084649,0.0077036023,0.45569497,0.3024572,0.07329911,0.098368645,0.09486437,0.8926574,0.5334408,0.21283776,0.6121109,0.9767203,0.9344623,0.39197344,0.61015123,0.83326524,0.3071158,0.78418803,0.41188592,0.79516,0.017896652,0.90124685,0.5013874,0.17775577,0.15339082,0.015302956,0.8125713,0.06352961,0.04279834,0.64869475,0.21955699,0.57201165,0.29447943,0.9856173,0.011270702,0.14435112,0.16252548,0.89269876,0.87447566,0.957873,0.8855195,0.47320765,0.41380155,0.12466717,0.6996487,0.23643363,0.51234496,0.8773611,0.9881544,0.75974524,0.8271578,0.27303004,0.34607875,0.7955243,0.9494026,0.073331475,0.5947755,0.120685816,0.16353583,0.610331,0.45010757,0.36230493,0.6474421,0.6574086,0.50946784,0.3583423,0.5778226,0.7816743,0.60152745,0.1504497,0.31171668,0.019295275,0.32691568,0.2630915,0.34037513,0.55851024,0.20368111,0.99873036,0.062894166,0.7627815,0.5769479,0.06830037,0.18430394,0.06396788,0.92744166,0.36126786,0.77440226,0.76273394,0.78485304
0.509649,0.66684014,0.9292581,0.87524474,0.21269071,0.53888565,0.5237065,0.6847927,0.0366956,0.5558859,0.16965884,0.14781201,0.1018433,0.77123386,0.52082914,0.9337579,0.4638384,0.8067418,0.92457294,0.27012908,0.6139685,0.5171862,0.23120087,0.32814366,0.4534604,0.6207955,0.251702,0.78545594,0.13035071,0.5233372,0.6755889,0.50987595,0.73441464,0.60490876,0.46908373,0.96972394,0.5710597,0.7245487,0.80257946,0.59737056,0.45325798,0.29077077,0.3256755,0.21659827,0.61255336,0.47549194,0.87024856,0.9682073,0.110076845,0.8637129,0.47838068,0.6135157,0.15799934,0.67744577,0.74624395,0.5792168,0.58188814,0.070910156,0.0941928,0.6244993,0.20566082,0.62847346,0.15431476,0.48133916,0.85921675,0.2303133,0.014687896,0.82197756,0.7965934,0.7114174,0.7723783,0.6020781,0.3972804,0.999128,0.95413315,0.8572379,0.6416742,0.4435656,0.28477055,0.9644555,0.6208095,0.1915465,0.047665298,0.38329548,0.31235862,0.38278466,0.4911673,0.81424797,0.53619015,0.43909943,0.7658906,0.5022955,0.8164021,0.8088558,0.9182325,0.9545468,0.22690684,0.5521808,0.91188717,0.051466763,0.54304963,0.5673872,0.18354684,0.33602405,0.51962036,0.0069842935,0.2620257,0.26930308,0.4323961,0.16851133,0.6651076,0.378811,0.3860314,0.04262948,0.650026,0.35368937,0.28403062,0.17607892,0.24296159,0.48229915,0.9186885,0.5337879,0.76080817,0.6362133,0.8670502,0.52826357,0.20465487,0.8409151
0.41505146,0.58427554,0.7125761,0.9901607,0.898911,0.5542323,0.41140103,0.114156425,0.31898612,0.3087874,0.93916744,0.45804143,0.3490172,0.47235864,0.91253424,0.85395426,0.5550884,0.18271506,0.013149977,0.38865274,0.08305472,0.6105934,0.10492641,0.48146862,0.75845474,0.33368933,0.9950071,0.90060765,0.8120437,0.73121184,0.5590343,0.8133136,0.09806311,0.729784,0.45312917,0.68220633,0.73360115,0.82302076,0.838458,0.51280636,0.5880017,0.7030245,0.2437464,0.560901,0.122728705,0.67949307,0.47434688,0.15635401,0.9660098,0.048574746,0.3047914,0.55447453,0.4092574,0.059242427,0.5603285,0.76940733,0.9916011,0.32548493,0.61507285,0.70918137,0.19401062,0.59825563,0.19294804,0.06593299,0.50220007,0.2612834,0.18956399,0.33321112,0.4320817,0.78775626,0.17949766,0.49813718,0.5659565,0.7827476,0.46938235,0.8067509,0.6988405,0.7473881,0.9993661,0.63064295,0.88252014,0.87155807,0.7013265,0.31426048,0.2131632,0.28023225,0.58503526,0.50925165,0.6773884,0.19791311,0.3191598,0.7805083,0.570897,0.37267613,0.98049825,0.7225016,0.81417906,0.012227833,0.62595046,0.20774156,0.14506507,0.42297858,0.9497601,0.031216562,0.04896295,0.62880117,0.39626873,0.06781024,0.66849554,0.22900784,0.18617392,0.8663312,0.5046486,0.36367887,0.8977613,0.7243488,0.9817839,0.5951285,0.71280473,0.99538416,0.17833751,0.04797113,0.20178288,0.10345566,0.9138147,0.28703868,0.29267353,0.23624843
0.1687451,0.7568974,0.9140499,0.9534547,0.4461435,0.10377431,0.8312194,0.7700942,0.495004,0.7941247,0.5484979,0.84927845,0.8600007,0.712932,0.9800543,0.59286773,0.112565756,0.021327615,0.5072911,0.9343485,0.78922635,0.3999204,0.78559065,0.46466047,0.71248716,0.20232916,0.7351266,0.0534091,0.6302982,0.69971585,0.28282225,0.63401717,0.20571065,0.2840789,0.49720907,0.65495265,0.9122798,0.2644521,0.44912803,0.39761692,0.45175207,0.4361168,0.4897831,0.4514863,0.7096909,0.094932616,0.46997172,0.3340491,0.045660675,0.029179335,0.09203714,0.81975937,0.7230324,0.90561086,0.58035487,0.11543089,0.34865904,0.2619167,0.87371814,0.42325264,0.26290697,0.43792558,0.53971815,0.19247454,0.054223657,0.87639695,0.33867198,0.3960973,0.32769966,0.26351333,0.7580645,0.93771714,0.11451107,0.67052907,0.53815997,0.7403522,0.30061185,0.44660634,0.44937092,0.6625569,0.5003546,0.12869847,0.8398199,0.72793734,0.18042088,0.33211792,0.83322096,0.74494505,0.46137875,0.067195594,0.8007758,0.718852,0.5949696,0.036162198,0.58415025,0.67296743,0.17988431,0.6756287,0.6210587,0.16221696,0.31816906,0.6548886,0.8318345,0.11701089,0.0027646422,0.7929368,0.74770963,0.6826755,0.7470991,0.4940911,0.54871285,0.9671273,0.60957605,0.093619704,0.4807312,0.026046038,0.9955487,0.63064593,0.3895014,0.7494684,0.5634517,0.39470506,0.55960476,0.5384925,0.981167,0.45162654,0.19517726,0.23808414
0.5263802,0.44211102,0.11590761,0.9077457,0.9007695,0.25951266,0.55426705,0.63863856,0.18771636,0.20628506,0.8907261,0.9129919,0.6957512,0.21946228,0.5728531,0.83360285,0.2545694,0.022975504,0.41675454,0.79936427,0.9890801,0.63336915,0.5361324,0.6415757,0.45089537,0.7506551,0.7036079,0.2253825,0.38645548,0.7228704,0.7704383,0.6131031,0.0335297,0.4833821,0.9047894,0.23871654,0.9070296,0.06557435,0.13903135,0.38877594,0.81541806,0.3200162,0.41063815,0.0964973,0.94957113,0.8527183,0.40826327,0.58739763,0.7140063,0.2722578,0.14080375,0.16719764,0.51605445,0.05615002,0.02339971,0.8837145,0.07516217,0.63619536,0.87860006,0.7528287,0.7437219,0.67956364,0.12924057,0.3411489,0.75180805,0.087534785,0.2992974,0.18563169,0.082077324,0.9894992,0.10996038,0.07140553,0.26191962,0.14976346,0.08749521,0.781656,0.97098726,0.40369558,0.4473027,0.07251388,0.70642966,0.29948044,0.7722448,0.41993755,0.027617574,0.3333707,0.4132821,0.15307975,0.7994273,0.9093878,0.24228913,0.0022314787,0.3313896,0.48236704,0.5841138,0.15865314,0.61566293,0.13891637,0.8892601,0.5721622,0.6683733,0.77757007,0.38858396,0.43675846,0.20156723,0.78286904,0.850031,0.5054016,0.85462546,0.45323062,0.6920891,0.63098776,0.32616216,0.40781713,0.27968484,0.26593876,0.3612795,0.9679661,0.6275674,0.6168261,0.49452412,0.6835746,0.42795813,0.11435217,0.13655156,0.29666954,0.12660092,0.34286445
